x,z_lower,z_upper
3.4736683959960937,8.736900533214019,9.2396920039182007
3.4742256469726565,8.7368317892577796,9.2397436078550275
3.4747828979492188,8.7367656111333378,9.2397952117918543
3.4753401794433594,8.7367119361166008,9.2398468185547458
3.4758974304199217,8.7366608102391154,9.2398984224915726
3.4764546813964845,8.7366136821513258,9.2399500264283994
3.4770119323730468,8.7365665540635362,9.2400016303652261
3.4775691833496092,8.7365194259757448,9.2400532343020529
3.4781264648437498,8.7364722953070082,9.2401048410649445
3.4786837158203125,8.7364251672192204,9.2401564450017712
3.4792409667968749,8.736378039131429,9.240208048938598
3.4797982177734377,8.7363309110436393,9.2402596528754248
3.48035546875,8.7362837829558497,9.2403112568122516
3.4809127502441406,8.7362366522871131,9.2403628635751431
3.4814700012207029,8.7361895241993235,9.2404144675119699
3.4820272521972657,8.7361423961115339,9.2404660714487967
3.4825845031738281,8.7360952680237443,9.2405176753856235
3.4831417541503908,8.7360481399359529,9.2405692793224503
3.4836990356445314,8.736001009267218,9.2406208860853418
3.4842562866210938,8.7359538811794284,9.2406724900221704
3.4848135375976561,8.7359067530916388,9.2407240939589954
3.4853707885742189,8.7358596250038492,9.240775697895824
3.4859280395507812,8.7358124969160578,9.2408273018326508
3.4864853210449218,8.7357653662473211,9.2408789085955405
3.4870425720214842,8.7357182381595315,9.2409305125323691
3.4875998229980469,8.7356711100717419,9.2409821164691959
3.4881570739746093,8.7356239819839523,9.2410337204060227
3.4887143249511721,8.7355768538961627,9.2410853243428495
3.4892715759277344,8.7355297258083731,9.2411369282796763
3.489828857421875,8.7354825951396364,9.2411885350425678
3.4903861083984373,8.7354354670518468,9.2412401389793946
3.4909433593750001,8.7353883389640572,9.2412917429162214
3.4915006103515625,8.7353412108762676,9.2413433468530481
3.4920578613281252,8.735294082788478,9.2413949507898749
3.4926151428222658,8.7352469521197413,9.2414465575527664
3.4931723937988282,8.7351998240319499,9.2414981614895932
3.4937296447753905,8.7351526959441621,9.24154976542642
3.4942868957519533,8.7351055678563707,9.2416013693632468
3.4948441467285156,8.7350584397685811,9.2416529733000736
3.4954014282226562,8.7350113090998445,9.2417045800629651
3.4959586791992185,8.7349641810120549,9.2417561839997919
3.4965159301757813,8.7349170529242652,9.2418077879366187
3.4970731811523437,8.7348699248364756,9.2418576837890356
3.497630432128906,8.734822796748686,9.2419010471261487
3.498187713623047,8.7347756660799494,9.2419444128380341
3.4987449645996094,8.7347285379921598,9.2419758654896338
3.4993022155761717,8.7346814099043701,9.2420040935596539
3.4998594665527345,8.7346342818165805,9.242032321629674
3.5004167175292968,8.7345871537287891,9.2420605496996941
3.5009739990234374,8.7345400230600525,9.2420887793156101
3.5015312500000002,8.7344928949722629,9.2421170073856302
3.5020885009765625,8.7344457668844733,9.2421452354556504
3.5026457519531249,8.7343986387966837,9.2421734635256705
3.5032030029296877,8.734351510708894,9.2422016915956888
3.5037602844238283,8.7343043800401574,9.2422299212116066
3.5043175354003906,8.7342572519523678,9.2422581492816267
3.5048747863769529,8.7342101238645782,9.2422863773516468
3.5054320373535157,8.7341629957767886,9.2423146054216652
3.5059892883300781,8.7341158676889989,9.2423428334916871
3.5065465698242186,8.7340687370202623,9.242371063107603
3.507103820800781,8.7340216089324727,9.2423992911776232
3.5076610717773438,8.7339744808446831,9.2424275192476433
3.5082183227539061,8.7339273527568935,9.2424557473176634
3.5087755737304689,8.7338802246691021,9.2424839753876817
3.5093328552246095,8.7338330940003672,9.2425122050035995
3.5098901062011718,8.7337859659125776,9.2425404330736196
3.5104473571777346,8.7337388378247862,9.2425686611436397
3.5110046081542969,8.7336917097369984,9.2425968892136581
3.5115618591308593,8.733644581649207,9.2426251172836782
3.5121191406249999,8.7335974509804704,9.2426533468995959
3.5126763916015626,8.7335503228926807,9.2426815749696161
3.513233642578125,8.7335031948048911,9.2427098030396362
3.5137908935546873,8.7334560667171015,9.2427380311096545
3.5143481445312501,8.7334089386293119,9.2427662591796746
3.5149053955078124,8.7333618105415223,9.2427944872496948
3.5154626464843748,8.7333146824537309,9.2428227153197149
3.5160198974609376,8.733267554365943,9.242850943389735
3.5165772094726564,8.7332204211162576,9.2428791745515486
3.5171344604492187,8.733173293028468,9.2429074026215687
3.5176917114257815,8.7331261649406784,9.2429356306915889
3.5182489624023439,8.7330790368528888,9.242963858761609
3.5188062133789062,8.7330319087650992,9.2429920868316273
3.519363464355469,8.7329847806773095,9.2430203149016474
3.5199207153320313,8.7329376525895199,9.2430485429716676
3.5204779663085937,8.7328905245017303,9.2430767710416877
3.5210352172851564,8.7328433964139407,9.2431049991117078
3.5215924682617188,8.7327962683261511,9.2431332271817279
3.5221497802734376,8.7327491350764674,9.2431614583435415
3.52270703125,8.7327020069886778,9.2431896864135616
3.5232642822265623,8.7326548789008882,9.24321791448358
3.5238215332031251,8.7326077508130986,9.2432461425536019
3.5243787841796874,8.732560622725309,9.2432743706236202
3.5249360351562498,8.7325134946375194,9.2433025986936403
3.5254932861328125,8.7324663665497297,9.2433308267636605
3.5260505371093749,8.7324192384619383,9.2433590548336806
3.5266077880859372,8.7323721103741487,9.2433872829037007
3.5271650390625,8.7323249822863591,9.2434155109737208
3.5277222900390623,8.7322778541985695,9.2434437390437409
3.5282796020507812,8.7322307209488859,9.2434719702055546
3.528836853027344,8.7321835928610962,9.2435001982755729
3.5293941040039063,8.7321364647733066,9.243528426345593
3.5299513549804686,8.732089336685517,9.2435566544156131
3.5305086059570314,8.7320422085977274,9.2435848824856333
3.5310658569335938,8.731995080509936,9.2436131105556534
3.5316231079101561,8.7319479524221464,9.2436413386256735
3.5321803588867189,8.7319008243343568,9.2436695666956936
3.5327376098632812,8.7318536962465672,9.2436977947657137
3.5332948608398436,8.7318065681587775,9.2437260228357339
3.5338521728515624,8.7317594349090939,9.2437542539975475
3.5344094238281247,8.7317123068213043,9.2437824820675658
3.5349666748046875,8.7316651787335147,9.2438107101375859
3.5355239257812499,8.731618050645725,9.243838938207606
3.5360811767578126,8.7315709225579354,9.2438671662776262
3.536638427734375,8.7315237944701458,9.2438953943476463
3.5371956787109378,8.7314766663823562,9.2439236224176664
3.5377529296875001,8.7314295382945666,9.2439518504876865
3.5383101806640624,8.731382410206777,9.2439800785577066
3.5388674316406252,8.7313352821189874,9.2440083066277268
3.5394247436523436,8.7312881488693037,9.2440365377895404
3.5399819946289064,8.7312410207815141,9.2440647658595587
3.5405392456054687,8.7311938926937227,9.2440929939295788
3.5410964965820311,8.7311467646059349,9.244121221999599
3.5416537475585939,8.7310996365181435,9.2441427534932092
3.5422109985351562,8.7310525084303539,9.2441631847862933
3.5427682495117185,8.7310053803425642,9.244178175000572
3.5433255004882813,8.7309582522547746,9.2441836795209849
3.5438827514648437,8.730911124166985,9.2441891840413977
3.544440002441406,8.7308639960791954,9.2441946885618087
3.5449973144531253,8.7308168628295117,9.2442001936851259
3.5455545654296876,8.7307697347417204,9.2442056982055387
3.54611181640625,8.7307226066539307,9.2442112027259515
3.5466690673828127,8.7306754785661429,9.2442167072463626
3.5472263183593751,8.7306283504783515,9.2442222117667754
3.5477835693359374,8.7305812223905619,9.2442277162871882
3.5483408203125002,8.7305340943027723,9.244233220807601
3.5488980712890625,8.7304869662149827,9.2442387253280121
3.5494553222656249,8.730439838127193,9.2442442298484249
3.5500125732421877,8.7303927100394034,9.2442497343688377
3.55056982421875,8.7303455819516138,9.2442552388892487
3.5511271362304688,8.7302984487019302,9.2442607440125677
3.5516843872070312,8.7302513206141406,9.2442662485329787
3.5522416381835935,8.7302109026466592,9.2442717530533915
3.5527988891601563,8.7301946484033479,9.2442772575738044
3.5533561401367186,8.7301758548188264,9.2442827620942154
3.553913391113281,8.7301494390973922,9.2442882666146282
3.5544706420898438,8.7301230233759561,9.244293771135041
3.5550278930664061,8.7300966076545183,9.2442992756554538
3.5555851440429689,8.7300701919330841,9.2443047801758649
3.5561423950195312,8.7300437762116481,9.2443102846962777
3.55669970703125,8.7300173575969247,9.2443157898195949
3.5572569580078124,8.7299909418754886,9.2443212943400077
3.5578142089843752,8.7299645261540526,9.2443267988604187
3.5583714599609375,8.7299381104326166,9.2443323033808316
3.5589287109374999,8.7299116947111806,9.2443378079012444
3.5594859619140626,8.7298852789897445,9.2443433124216572
3.560043212890625,8.7298588632683085,9.2443488169420682
3.5606004638671873,8.7298324475468743,9.244354321462481
3.5611577148437501,8.7298060318254382,9.2443598259828939
3.5617149658203124,8.7297796161040022,9.2443653305033067
3.5622722778320313,8.7297531974892788,9.2443708356266221
3.5628295288085936,8.7297267817678446,9.2443763401470349
3.5633867797851564,8.7297003660464085,9.2443818446674477
3.5639440307617187,8.7296739503249725,9.2443873491878605
3.5645012817382815,8.7296475346035365,9.2443928537082716
3.5650585327148439,8.7296211188821005,9.2443983582286844
3.5656157836914062,8.7295947031606644,9.2444038627490972
3.566173034667969,8.7295682874392302,9.24440936726951
3.5667302856445313,8.7295418717177942,9.2444148717899211
3.5672875366210937,8.7295154559963581,9.2444203763103339
3.5678448486328125,8.729489037381633,9.2444258814336511
3.5684020996093748,8.7294626216601987,9.2444313859540639
3.5689593505859376,8.7294362059387627,9.2444368904744749
3.5695166015624999,8.7294097902173267,9.2444423949948877
3.5700738525390623,8.7293833744958924,9.2444478995153005
3.5706311035156251,8.7293569587744564,9.2444534040357134
3.5711883544921874,8.7293305430530204,9.2444589085561244
3.5717456054687498,8.7293041273315843,9.2444644130765372
3.5723028564453125,8.7292777116101483,9.24446991759695
3.5728601074218749,8.7292512958887123,9.2444754221173628
3.5734173583984377,8.729224880167278,9.2444809266377739
3.5739746704101565,8.7291984615525529,9.2444864317610911
3.5745319213867188,8.7291720458311168,9.2444919362815039
3.5750891723632812,8.7291456301096826,9.2444974408019167
3.5756464233398439,8.7291192143882466,9.2445029453223277
3.5762036743164063,8.7290927986668123,9.2445084498427406
3.5767609252929686,8.7290663829453763,9.2445139543631534
3.5773181762695314,8.7290399672239403,9.2445194588835662
3.5778754272460938,8.7290135515025042,9.2445249634039772
3.5784326782226561,8.7289871357810682,9.24453046792439
3.5789899291992189,8.7289607200596322,9.2445359724448029
3.5795472412109373,8.7289343014449088,9.2445414775681201
3.5801044921875,8.7289078857234728,9.2445469820885329
3.5806617431640624,8.7288814700020385,9.2445524866089439
3.5812189941406247,8.7288550542806025,9.2445579911293567
3.5817762451171875,8.7288286385591665,9.2445634956497695
3.5823334960937498,8.7288022228377304,9.2445690001701823
3.5828907470703126,8.7287758071162944,9.2445745046905934
3.583447998046875,8.7287493913948584,9.2445800092110062
3.5840052490234378,8.7287229756734224,9.244585513731419
3.5845625000000001,8.7286965599519881,9.2445910182518318
3.5851198120117189,8.7286701413372647,9.2445965233751473
3.5856770629882813,8.7286437256158287,9.2446020278955601
3.5862343139648436,8.7286173098943927,9.2446075324159729
3.5867915649414064,8.7285908941729566,9.2446130369363857
3.5873488159179687,8.7285644784515206,9.2446185414567967
3.5879060668945311,8.7285380627300864,9.2446240459772095
3.5884633178710938,8.7285116470086503,9.2446295504976224
3.5890205688476562,8.7284852312872143,9.2446350550180352
3.5895778198242185,8.7284588155657783,9.2446405595384462
3.5901350708007813,8.728432399844344,9.244646064058859
3.5906923828125001,8.7284059812296189,9.2446455262199851
3.5912496337890625,8.7283795655081846,9.2446436126660458
3.5918068847656253,8.7283531497867486,9.2446391827013628
3.5923641357421876,8.7283267340653126,9.2446232091631746
3.5929213867187499,8.7283003183438765,9.2446072356249847
3.5934786376953127,8.7282739026224405,9.2445912620867947
3.5940358886718751,8.7282474869010045,9.2445752885486048
3.5945931396484374,8.7282210711795702,9.2445593150104148
3.5951503906250002,8.7281946554581342,9.2445433414722249
3.5957076416015625,8.7281682397366982,9.244527367934035
3.5962648925781249,8.7281418240152639,9.244511394395845
3.5968222045898437,8.7281154054005388,9.2444954191080893
3.597379455566406,8.7280889896791027,9.2444794455698993
3.5979367065429688,8.7280625739576667,9.2444634720317111
3.5984939575195312,8.7280361582362307,9.2444474984935212
3.5990512084960935,8.7280097425147964,9.2444315249553313
3.5996084594726563,8.7279833267933604,9.2444155514171413
3.6001657104492186,8.7279569110719262,9.2443995778789514
3.6007229614257814,8.7279304953504884,9.2443836043407615
3.6012802124023438,8.7279040796290541,9.2443676308025715
3.6018374633789061,8.7278776639076181,9.2443516572643816
3.6023947753906249,8.7278512452928947,9.2443356819766258
3.6029520263671877,8.7278248295714587,9.2443197084384359
3.60350927734375,8.7277984138500226,9.2443037349002459
3.6040665283203124,8.7277719981285866,9.2442877613620578
3.6046237792968752,8.7277455824071524,9.2442717878238678
3.6051810302734375,8.7277191666857163,9.2442558142856779
3.6057382812499998,8.7276927509642803,9.2442398407474879
3.6062955322265626,8.7276663352428443,9.244223867209298
3.606852783203125,8.7276399195214083,9.2442078936711081
3.6074100341796873,8.7276135037999722,9.2441919201329181
3.6079673461914061,8.7275870851852488,9.2441759448451624
3.6085245971679685,8.7275606694638128,9.2441599713069724
3.6090818481445313,8.7275342537423786,9.2441439977687843
3.6096390991210936,8.7275078380209425,9.2441280242305943
3.6101963500976564,8.7274814222995065,9.2441120506924044
3.6107536010742187,8.7274550065780723,9.2440960771542144
3.6113108520507815,8.7274285908566362,9.2440801036160245
3.6118681030273438,8.7274021751352002,9.2440641300778346
3.6124253540039062,8.7273757594137642,9.2440481565396446
3.612982604980469,8.7273493436923282,9.2440321830014547
3.6135399169921874,8.7273229250776048,9.2440162077136989
3.6140971679687501,8.7272965093561687,9.244000234175509
3.6146544189453125,8.7272700936347327,9.243984260637319
3.6152116699218748,8.7272436779132967,9.2439682870991291
3.6157689208984376,8.7272172621918607,9.2439523135609409
3.6163261718749999,8.7271908464704264,9.243936340022751
3.6168834228515623,8.7271644307489904,9.2439203664845611
3.6174406738281251,8.7271380150275544,9.2439043929463711
3.6179979248046874,8.7271115993061184,9.2438884194081812
3.6185551757812497,8.7270851835846841,9.2438724458699912
3.6191124267578125,8.7270587678632481,9.2438564723318013
3.6196697387695314,8.7270323492485247,9.2438404970440455
3.6202269897460937,8.7270059335270886,9.2438245235058556
3.6207842407226565,8.7269795178056526,9.2438085499676657
3.6213414916992188,8.7269531020842166,9.2437925764294775
3.6218987426757812,8.7269266863627823,9.2437766028912876
3.6224559936523439,8.7269002706413463,9.2437606293530976
3.6230132446289063,8.7268738549199103,9.2437446558149077
3.6235704956054686,8.7268474391984743,9.2437286822767177
3.6241277465820314,8.72682102347704,9.2437127087385278
3.6246849975585937,8.726794607755604,9.2436967352003379
3.6252423095703126,8.7267681891408806,9.2436807599125821
3.6257995605468749,8.7267417734194446,9.2436647863743922
3.6263568115234373,8.7267153576980085,9.2436488128362022
3.6269140625,8.7266889419765725,9.243632839298014
3.6274713134765624,8.7266625262551365,9.2436168657598241
3.6280285644531252,8.7266361105337005,9.2436008922216342
3.6285858154296875,8.7266096948122645,9.2435849186834442
3.6291430664062498,8.7265832790908284,9.2435689451452543
3.6297003173828126,8.7265568633693942,9.2435529716070644
3.630257568359375,8.7265304476479582,9.2435369980688744
3.6308148803710938,8.7265040290332347,9.2435210227811186
3.6313721313476561,8.7264776133117987,9.2435050492429287
3.6319293823242189,8.7264511975903627,9.2434890757047388
3.6324866333007813,8.7264247818689267,9.2434731021665506
3.6330438842773436,8.7263953403114591,9.2434571286283607
3.6336011352539064,8.7263593004759059,9.2434411550901707
3.6341583862304687,8.7263283662816136,9.2434251815519808
3.6347156372070311,8.7263085793889701,9.2434092080137908
3.6352728881835938,8.7262895411603196,9.2433932344756009
3.6358301391601562,8.726272165986579,9.243377260937411
3.636387451171875,8.7262572606472553,9.2433612856496552
3.6369447021484373,8.7262495493750247,9.2433453121114653
3.6375019531250001,8.7262418381027942,9.2433293385732753
3.6380592041015625,8.7262341268305637,9.2433133650350854
3.6386164550781253,8.7262264155583331,9.2432973914968972
3.6391737060546876,8.7262187042861026,9.2432814179587073
3.6397309570312499,8.726210993013872,9.2432654444205173
3.6402882080078127,8.7262032817416415,9.2432459013511643
3.6408454589843751,8.7261955704694092,9.2432228062287152
3.6414027099609374,8.7261878591971787,9.2431997111062643
3.6419599609375002,8.7261801479249499,9.2431667092348686
3.6425172729492186,8.7261724358081096,9.2431304021222971
3.6430745239257813,8.7261647245358791,9.2430940989859725
3.6436317749023437,8.7261570132636486,9.2430577958496478
3.644189025878906,8.726149301991418,9.243021492713325
3.6447462768554688,8.7261415907191875,9.2429851895770003
3.6453035278320312,8.726133879446957,9.2429488864406757
3.6458607788085935,8.7261261681747264,9.2429125833043511
3.6464180297851563,8.7261184569024941,9.2428762801680282
3.6469752807617186,8.7261107456302653,9.2428399770317036
3.6475325317382814,8.726103034358033,9.2428036738953789
3.6480898437500002,8.7260953222411946,9.2427673667828074
3.6486470947265626,8.726087610968964,9.2427310636464846
3.6492043457031249,8.7260798996967335,9.2426947605101599
3.6497615966796877,8.7260721884245029,9.2426584573738353
3.65031884765625,8.7260644771522724,9.2426221542375107
3.6508760986328124,8.7260567658800419,9.242585851101186
3.6514333496093752,8.7260490546078113,9.2425495479648632
3.6519906005859375,8.726041343335579,9.2425132448285385
3.6525478515624998,8.7260336320633485,9.2424769416922139
3.6531051025390626,8.7260259207911197,9.2424406385558893
3.653662414550781,8.7260182086742795,9.2424043314433177
3.6542196655273438,8.7260104974020489,9.2423680283069949
3.6547769165039061,8.7260027861298184,9.2423317251706703
3.6553341674804689,8.7259950748575879,9.2422954220343456
3.6558914184570312,8.7259873635853573,9.242259118898021
3.6564486694335936,8.7259796523131268,9.2422228157616964
3.6570059204101564,8.7259719410408962,9.2421865126253735
3.6575631713867187,8.7259642297686657,9.2421502094890489
3.6581204223632815,8.7259565184964352,9.2421139063527242
3.6586776733398438,8.7259488072242029,9.2420776032163996
3.6592349853515627,8.7259410951073662,9.2420412961038281
3.659792236328125,8.7259333838351338,9.2420049929675052
3.6603494873046873,8.7259256725629033,9.2419686898311806
3.6609067382812501,8.7259179612906728,9.2419323866948559
3.6614639892578125,8.7259102500184422,9.2418960835585313
3.6620212402343748,8.7259025387462117,9.2418597804222085
3.6625784912109376,8.7258948274739812,9.2418234772858838
3.6631357421874999,8.7258871162017506,9.2417871741495592
3.6636929931640623,8.7258794049295183,9.2417508710132346
3.6642502441406251,8.7258716936572895,9.2417145678769117
3.6648075561523439,8.7258639815404493,9.2416782607643402
3.6653648071289062,8.7258562702682188,9.2416419576280155
3.665922058105469,8.7258485589959882,9.2416056544916909
3.6664793090820313,8.7258408477237577,9.2415693513553663
3.6670365600585937,8.7258331364515271,9.2415330482190434
3.6675938110351565,8.7258254251792966,9.2414967450827188
3.6681510620117188,8.7258177139070661,9.2414604419463942
3.6687083129882812,8.7258100026348355,9.2414241388100695
3.6692655639648439,8.725802291362605,9.2413878356737449
3.6698228149414063,8.7257945800903727,9.241351532537422
3.6703800659179686,8.7257868688181439,9.2413152294010974
3.6709373779296874,8.7257791567013037,9.2412789222885259
3.6714946289062498,8.7257714454290731,9.2412426191522012
3.6720518798828126,8.7257637341568426,9.2412063160158766
3.6726091308593749,8.7257560228846121,9.2411700128795538
3.6731663818359372,8.7257483116123815,9.2411337097432291
3.6737236328125,8.725740600340151,9.2410974066069045
3.6742808837890624,8.7257328890679204,9.2410611034705799
3.6748381347656252,8.7257251777956899,9.2410248003342552
3.6753953857421875,8.7257174665234594,9.2409884971979324
3.6759526367187503,8.7257097552512288,9.2409521940616077
3.6765099487304687,8.7257020431343904,9.2409158869490362
3.6770671997070314,8.725694331862158,9.2408795838127116
3.6776244506835938,8.7256866205899275,9.2408432806763869
3.6781817016601561,8.725678909317697,9.2408069775400641
3.6787389526367189,8.7256711980454664,9.2407706744037394
3.6792962036132812,8.7256634867732359,9.2407343712674148
3.6798534545898436,8.7256557755010054,9.240698068131092
3.6804107055664064,8.7256480642287748,9.2406617649947673
3.6809679565429687,8.7256403529565443,9.2406254618584427
3.6815252075195311,8.7256326416843137,9.2405891587221181
3.6820825195312499,8.7256249295674735,9.2405528516095465
3.6826397705078127,8.7256172182952447,9.2405165484732237
3.683197021484375,8.7256095070230124,9.240480245336899
3.6837542724609373,8.7256017957507819,9.2404439422005744
3.6843115234375001,8.7255940844785513,9.2404076390642498
3.6848687744140625,8.7255863732063208,9.2403713359279251
3.6854260253906252,8.7255786619340903,9.2403350327916023
3.6859832763671876,8.7255709506618597,9.2402987296552777
3.6865405273437499,8.7255632393896292,9.240262426518953
3.6870977783203127,8.7255555281173987,9.2402261233826284
3.6876550903320311,8.7255478160005602,9.2401898162700569
3.6882123413085939,8.7255401047283279,9.240153513133734
3.6887695922851562,8.7255323934560973,9.2401172099974094
3.6893268432617186,8.7255246821838668,9.2400809068610847
3.6898840942382813,8.7255169709116362,9.2400446037247601
3.6904413452148437,8.7255092596394057,9.2400083005884355
3.690998596191406,8.7255015483671752,9.2399719974521126
3.6915558471679688,8.7254938370949446,9.239935694315788
3.6921130981445311,8.7254861258227141,9.2398993911794634
3.6926703491210935,8.7254784145504836,9.2398630880431405
3.6932276000976563,8.7254706116486815,9.2398267849068159
3.6937849121093751,8.7254563863216781,9.2397904777942443
3.6943421630859374,8.7254421625525893,9.2397541746579197
3.6948994140625002,8.7254279387835023,9.2397178715215951
3.6954566650390626,8.7254137150144135,9.2396815683852704
3.6960139160156249,8.7253994912453265,9.2396452652489476
3.6965711669921877,8.7253852674762378,9.2396089621126229
3.69712841796875,8.725371043707149,9.2395726589762983
3.6976856689453124,8.725356819938062,9.2395363558399737
3.6982429199218751,8.725342596168975,9.2395000527036508
3.6988001708984375,8.7253283723998862,9.2394592185784958
3.6993574829101563,8.725314147072881,9.2394164166020758
3.6999147338867187,8.725299923303794,9.2393736193131986
3.700471984863281,8.7252856995347052,9.2393225842520401
3.7010292358398438,8.7252714757656182,9.2392683709937522
3.7015864868164061,8.7252572519965295,9.2392141577354661
3.7021437377929689,8.7252430282274407,9.2391599444771781
3.7027009887695312,8.7252288044583537,9.239105731218892
3.703258239746094,8.7252145806892649,9.2390515179606041
3.7038154907226564,8.7252003569201779,9.2389973047023179
3.7043727416992187,8.7251861331510892,9.23894309144403
3.7049300537109375,8.7251719078240857,9.2388888722478182
3.7054873046874999,8.7251576840549987,9.2388346589895303
3.7060445556640627,8.7251434602859099,9.2387804457312441
3.706601806640625,8.7251292365168212,9.2387262324729562
3.7071590576171873,8.7251150127477324,9.2386720192146701
3.7077163085937501,8.7251007889786454,9.2386178059563822
3.7082735595703125,8.7250865652095584,9.238563592698096
3.7088308105468748,8.7250723414404696,9.2385093794398081
3.7093880615234376,8.7250581176713808,9.238455166181522
3.7099453124999999,8.7250438939022921,9.238400952923234
3.7105026245117188,8.7250296685752904,9.2383467337270222
3.7110598754882811,8.7250154448062016,9.2382925204687361
3.7116171264648439,8.7250012210371128,9.2382383072104481
3.7121743774414062,8.7249869972680258,9.238184093952162
3.712731628417969,8.7249727734989371,9.2381298806938741
3.7132888793945313,8.7249585497298483,9.2380756674355879
3.7138461303710937,8.7249443259607613,9.2380214541773
3.7144033813476565,8.7249301021916725,9.2379672409190139
3.7149606323242188,8.7249158784225855,9.237913027660726
3.7155178833007811,8.7249016546534968,9.2378588144024398
3.7160751342773439,8.724887430884408,9.2378046011441519
3.7166324462890623,8.7248732055574045,9.2377503819479401
3.7171896972656251,8.7248589817883175,9.2376961686896522
3.7177469482421874,8.7248447580192288,9.237641955431366
3.7183041992187498,8.7248305342501418,9.2375877421730781
3.7188614501953126,8.724816310481053,9.237533528914792
3.7194187011718749,8.7248020867119642,9.237479315656504
3.7199759521484372,8.7247878629428772,9.2374251023982179
3.720533203125,8.7247736391737885,9.23737088913993
3.7210904541015624,8.7247594154047015,9.2373166758816438
3.7216477050781251,8.7247451916356127,9.2372624626233559
3.722205017089844,8.7247629706872285,9.2372082434271441
3.7227622680664063,8.724792773039038,9.2371540301688562
3.7233195190429687,8.7248018613129457,9.23709981691057
3.7238767700195314,8.7248019807679569,9.2370456036522839
3.7244340209960938,8.7248021002229663,9.236991390393996
3.7249912719726561,8.7248022196779758,9.2369371771357081
3.7255485229492189,8.7248023391329852,9.2368829638774219
3.7261057739257812,8.7248024585879964,9.2368287506191358
3.7266630249023436,8.7248025780430059,9.2367745373608479
3.7272202758789064,8.7248026974980153,9.2367203241025617
3.7277775878906247,8.7248028169661094,9.2366661049063481
3.7283348388671875,8.7248029364211188,9.236611891648062
3.7288920898437499,8.7248030558761283,9.236557678389774
3.7294493408203127,8.7248031753311395,9.2365034651314879
3.730006591796875,8.7248032947861489,9.2364492518732
3.7305638427734378,8.7248034142411584,9.2363950386149138
3.7311210937500001,8.7248035336961678,9.2363408253566259
3.7316783447265625,8.7248036531511772,9.2362866120983398
3.7322355957031252,8.7248037726061867,9.2362323988400519
3.7327928466796876,8.7248038920611979,9.2361781855817657
3.7333501586914064,8.7248040115292902,9.2361239663855521
3.7339074096679687,8.7248041309843014,9.236069753127266
3.7344646606445311,8.7248042504393108,9.2360155398689798
3.7350219116210939,8.7248043698943203,9.2359613266106919
3.7355791625976562,8.7248044893493315,9.235907113352404
3.7361364135742186,8.7248046088043409,9.2358529000941179
3.7366936645507813,8.7248047282593504,9.2357986868358317
3.7372509155273437,8.7248048477143598,9.2357444735775438
3.737808166503906,8.7248049671693693,9.2356902603192559
3.7383654174804688,8.7248050866243787,9.2356360470609697
3.7389226684570311,8.7248052060793899,9.2355818338026836
3.73947998046875,8.7248053255474822,9.23552761460647
3.7400372314453127,8.7248054450024934,9.2354734013481838
3.7405944824218751,8.7248055644575029,9.2354191880898959
3.7411517333984374,8.7248056839125123,9.2353649748316098
3.7417089843750002,8.7248058033675235,9.2353107615733219
3.7422662353515626,8.724805922822533,9.2352565483150357
3.7428234863281249,8.7248060422775424,9.2352023350567478
3.7433807373046877,8.7248061617325519,9.2351481217984617
3.74393798828125,8.7248062811875631,9.2350939085401738
3.7444952392578124,8.7248064006425725,9.2350396952818876
3.7450525512695312,8.7248065201106648,9.2349854760856758
3.7456098022460935,8.724806639565676,9.2349312628273879
3.7461670532226563,8.7248067590206855,9.2348770495690999
3.7467243041992186,8.7248068784756949,9.2348228363108138
3.747281555175781,8.7248069979307044,9.2347686230525259
3.7478388061523438,8.7248071173857156,9.2347144097942397
3.7483960571289061,8.724807236840725,9.2346601965359518
3.7489533081054689,8.7248073562957345,9.2346059832776657
3.7495105590820312,8.7248074757507439,9.2345517700193778
3.750067810058594,8.7248075952057533,9.2344975567610916
3.7506251220703124,8.7248077146738474,9.2344433375648798
3.7511823730468752,8.7248078341288569,9.2343891243065919
3.7517396240234375,8.7248079535838663,9.2343349110483057
3.7522968749999999,8.7248080730388775,9.2342806977900178
3.7528541259765626,8.7248081924938869,9.2342264845317317
3.753411376953125,8.7248083119488982,9.2341722712734438
3.7539686279296873,8.7248084314039058,9.2341180580151576
3.7545258789062501,8.724808550858917,9.2340638447568697
3.7550831298828125,8.7248086703139265,9.2340096314985836
3.7556403808593748,8.7248087897689359,9.2339554182402956
3.7561976928710936,8.72480890923703,9.2339011990440838
3.7567549438476564,8.7248090286920394,9.2338469857857959
3.7573121948242187,8.7248091481470489,9.2337927725275097
3.7578694458007815,8.7248092676020601,9.2337385592692218
3.7584266967773439,8.7248093870570695,9.2336752746159245
3.7589839477539062,8.724809506512079,9.2336091814104737
3.759541198730469,8.7248096259670902,9.2335534552855165
3.7600984497070313,8.7248097454220996,9.2334966375647856
3.7606557006835937,8.7248098648771091,9.2334274276155721
3.7612129516601565,8.7248099843321185,9.2333582176663604
3.7617702026367188,8.724810103787128,9.233289007717147
3.7623275146484376,8.724810223255222,9.2332197901874355
3.762884765625,8.7248103427102315,9.2331505802382221
3.7634420166015623,8.7248104621652409,9.2330813702890087
3.7639992675781251,8.7248105816202521,9.2330121603397952
3.7645565185546874,8.7248107010752616,9.2329429503905835
3.7651137695312498,8.724810820530271,9.2328737404413701
