x0,z0,x1,z1,face
3.0235747807835307,8.8887683804836239,3.0213303235360471,8.8901818126467891,0
3.0213303235360471,8.8901818126467891,3.0190157734080665,8.8918628930942472,0
3.0294425604103554,8.8857730661631251,3.0235747807835307,8.8887683804836239,0
3.0190157734080665,8.8918628930942472,3.0189552984409267,8.8919078277550589,0
3.0295641210509796,8.8857097150325615,3.0294425604103554,8.8857730661631251,0
3.0348541909015836,8.8835842235743758,3.0295641210509796,8.8857097150325615,0
3.0348541909015836,8.8835842235743758,3.0583614057860888,8.8777144130221206,0
3.0588194385814571,8.8776146188509255,3.0583614057860888,8.8777144130221206,0
4.5075176578531675,9.1106191439661544,4.5088888707272883,9.1103358554935916,0
4.4129333393283572,9.1324191698769734,4.5075176578531675,9.1106191439661544,0
4.4110526899743192,9.1327151161701234,4.4129333393283572,9.1324191698769734,0
4.0953701565716196,9.1866974071653491,4.208509461300932,9.1674228164639224,0
4.0925089390730847,9.1871602931390477,4.0953701565716196,9.1866974071653491,0
4.0474202418479885,9.1931372889807932,4.0925089390730847,9.1871602931390477,0
3.9803488027668812,9.2046006354055301,4.0474202418479885,9.1931372889807932,0
3.9789393517814471,9.2047915221679197,3.9803488027668812,9.2046006354055301,0
3.9775341207540005,9.2050025799312536,3.9789393517814471,9.2047915221679197,0
3.8694066902293764,9.2199049269834319,3.9775341207540005,9.2050025799312536,0
3.7600348750245849,9.2335045334693753,3.8667352000232711,9.2202524722173003,0
3.8667352000232711,9.2202524722173003,3.8694066902293764,9.2199049269834319,0
3.7590097950618482,9.2336061157694864,3.7600348750245849,9.2335045334693753,0
3.7580011861535372,9.2337257426496535,3.7590097950618482,9.2336061157694864,0
3.7000698721311549,9.2393617045808032,3.7580011861535372,9.2337257426496535,0
3.6415419915457536,9.2431939386170434,3.6984113752965899,9.2394890783694805,0
3.6984113752965899,9.2394890783694805,3.7000698721311549,9.2393617045808032,0
3.5917071497787547,9.2446420415938348,3.6400088987061792,9.2432574772528575,0
3.6400088987061792,9.2432574772528575,3.6415419915457536,9.2431939386170434,0
3.5425651214448015,9.2441761685032535,3.5902384312310867,9.2446470850523124,0
3.5902384312310867,9.2446470850523124,3.5917071497787547,9.2446420415938348,0
3.498306436419484,9.2419536514340379,3.5411751300766015,9.2441252052528977,0
3.5411751300766015,9.2441252052528977,3.5425651214448015,9.2441761685032535,0
3.4546350172800171,9.2379294277825323,3.4969576760024079,9.241848695579117,0
3.4969576760024079,9.241848695579117,3.498306436419484,9.2419536514340379,0
3.4526980840688331,9.2376948167594364,3.4546350172800171,9.2379294277825323,0
3.413947885312516,9.2321153911655802,3.4526980840688331,9.2376948167594364,0
3.4126883512067288,9.2318700133469083,3.413947885312516,9.2321153911655802,0
3.3739458907002673,9.2242726393483423,3.4126883512067288,9.2318700133469083,0
3.3727172203500837,9.2239894214398443,3.3739458907002673,9.2242726393483423,0
3.3356218533198132,9.2148272380251814,3.3727172203500837,9.2239894214398443,0
3.299326789753338,9.2040748930757754,3.3356218533198132,9.2148272380251814,0
3.2975470043604407,9.2035356015815868,3.299326789753338,9.2040748930757754,0
3.2290332240596928,9.1778115170978545,3.2624614974114978,9.1913385672186685,0
3.2624614974114978,9.1913385672186685,3.2969635033601401,9.2033561737223533,0
3.2969635033601401,9.2033561737223533,3.2975470043604407,9.2035356015815868,0
3.227366067512345,9.177125331471645,3.2290332240596928,9.1778115170978545,0
3.1663853973021086,9.1461317789632712,3.1957092961520939,9.1626215796268333,0
3.2268237079313318,9.1769012485952004,3.227366067512345,9.177125331471645,0
3.1957092961520939,9.1626215796268333,3.2268237079313318,9.1769012485952004,0
3.1345712278432254,9.1252578244111699,3.1648734725340275,9.1452768187670515,0
3.1648734725340275,9.1452768187670515,3.1663853973021086,9.1461317789632712,0
3.1331527566279047,9.1242297007272324,3.1345712278432254,9.1252578244111699,0
3.1055295989587313,9.1036348291079872,3.1331527566279047,9.1242297007272324,0
3.0791131530304465,9.0797404685960803,3.1051131810680666,9.1032839347146872,0
3.1051131810680666,9.1032839347146872,3.1055295989587313,9.1036348291079872,0
3.0578475765392255,9.0574869156809381,3.0791131530304465,9.0797404685960803,0
3.0565698920173174,9.0561347955035867,3.0578475765392255,9.0574869156809381,0
3.039384183486006,9.0353607520141495,3.0565698920173174,9.0561347955035867,0
3.0266189451766459,9.0162678734800465,3.039384183486006,9.0353607520141495,0
3.026237774298346,9.0156725762661001,3.0266189451766459,9.0162678734800465,0
3.059515541573143,8.8775570579880476,3.0588194385814571,8.8776146188509255,0
3.1030741346936477,8.8794635809033569,3.1024918659076568,8.8793670632972361,0
3.1024918659076568,8.8793670632972361,3.0829727951173771,8.8762942149094464,0
3.0829727951173771,8.8762942149094464,3.059515541573143,8.8775570579880476,0
5.2227408508616939,8.9635146868514397,5.2234214046606651,8.9633680428954037,0
5.1684497061856263,8.9688467328695847,5.1696985759572227,8.9687056320588887,0
5.0605790235206838,8.9780407882160205,5.133596833070837,8.9720146764880013,0
5.133596833070837,8.9720146764880013,5.1674090494444656,8.9690059076155695,0
5.0582330309212651,8.9783330284267091,5.0605790235206838,8.9780407882160205,0
5.1674090494444656,8.9690059076155695,5.1684497061856263,8.9688467328695847,0
4.6019569829896678,9.0797664164829275,4.561761004043543,9.0967790386589211,0
4.5401070948192137,9.1010161732760331,4.5088888707272883,9.1103358554935916,0
4.5409026969781889,9.1008170093513563,4.5401070948192137,9.1010161732760331,0
4.561761004043543,9.0967790386589211,4.5409026969781889,9.1008170093513563,0
